ID	ReferenceType	ReferenceID
1083	NomRef	23
1084	NomRef	83
1085	NomRef	83
1086	NomRef	43
1087	NomRef	148
1088	NomRef	54
1089	NomRef	27
1090	NomRef	87
1091	NomRef	83
1092	NomRef	17
1093	NomRef	42
1094	NomRef	145
1095	NomRef	149
1096	NomRef	42
1097	NomRef	84
1098	NomRef	150
1099	NomRef	150
1100	NomRef	150
1101	NomRef	37
1102	NomRef	42
1103	NomRef	151
1104	NomRef	139
1105	NomRef	152
1106	NomRef	127
1107	NomRef	136
1108	NomRef	17
1109	NomRef	121
1110	NomRef	23
1111	NomRef	23
1112	NomRef	49
1113	NomRef	74
1114	NomRef	74
1115	NomRef	20
1116	NomRef	82
1117	NomRef	119
1118	NomRef	17
1119	NomRef	17
1120	NomRef	138
1121	NomRef	59
1122	NomRef	127
1123	NomRef	131
1124	NomRef	153
1125	NomRef	131
1126	NomRef	17
1127	NomRef	131
1128	NomRef	23
1129	NomRef	23
1130	NomRef	154
1131	NomRef	17
1132	NomRef	17
1133	NomRef	17
1134	NomRef	155
1135	NomRef	156
1136	NomRef	17
1137	NomRef	17
1138	NomRef	17
1139	NomRef	17
1140	NomRef	157
1141	NomRef	158
1142	NomRef	17
1143	NomRef	17
1144	NomRef	138
1145	NomRef	124
1146	NomRef	124
1147	NomRef	124
1148	NomRef	140
1149	NomRef	138
1150	NomRef	62
1151	NomRef	51
1152	NomRef	42
1153	NomRef	51
1154	NomRef	87
1155	NomRef	37
1156	NomRef	37
1157	NomRef	40
1158	NomRef	17
1159	NomRef	159
1160	NomRef	54
1161	NomRef	87
1162	NomRef	17
1163	NomRef	17
1164	NomRef	42
1165	NomRef	88
1166	NomRef	42
1167	NomRef	43
1114	TaxAccRef	19
1115	TaxAccRef	19
1116	TaxAccRef	19
1117	TaxAccRef	19
1118	TaxAccRef	160
1119	TaxAccRef	131
1120	TaxAccRef	131
1121	TaxAccRef	138
1122	TaxAccRef	24
1123	TaxAccRef	24
1124	TaxAccRef	19
1125	TaxAccRef	128
1126	TaxAccRef	131
1127	TaxAccRef	128
1128	TaxAccRef	128
1129	TaxAccRef	128
1130	TaxAccRef	128
1131	TaxAccRef	131
1132	TaxAccRef	131
1133	TaxAccRef	128
1134	TaxAccRef	131
1135	TaxAccRef	161
1136	TaxAccRef	131
1137	TaxAccRef	131
1138	TaxAccRef	131
1139	TaxAccRef	131
1140	TaxAccRef	128
1141	TaxAccRef	128
1142	TaxAccRef	131
1143	TaxAccRef	131
1144	TaxAccRef	131
1145	TaxAccRef	162
1146	TaxAccRef	131
1147	TaxAccRef	2
1148	TaxAccRef	2
1149	TaxAccRef	131
1150	TaxAccRef	128
1151	TaxAccRef	23
1152	TaxAccRef	23
1153	TaxAccRef	23
1154	TaxAccRef	19
1155	TaxAccRef	19
1156	TaxAccRef	19
1157	TaxAccRef	19
1158	TaxAccRef	162
1159	TaxAccRef	138
1160	TaxAccRef	19
1161	TaxAccRef	19
1162	TaxAccRef	19
1163	TaxAccRef	131
1164	TaxAccRef	19
1165	TaxAccRef	163
1166	TaxAccRef	19
1167	TaxAccRef	150
1268	NomRef	164
1269	NomRef	6
1270	NomRef	32
1271	NomRef	144
1272	NomRef	8
1273	NomRef	23
1274	NomRef	112
1275	NomRef	112
1276	NomRef	23
1277	NomRef	8
1278	NomRef	23
1279	NomRef	23
1280	NomRef	112
1281	NomRef	27
1282	NomRef	112
1283	NomRef	23
1284	NomRef	27
1285	NomRef	112
1286	NomRef	112
1287	NomRef	8
1288	NomRef	112
1289	NomRef	110
1290	NomRef	112
1291	NomRef	112
1292	NomRef	49
1293	NomRef	112
1294	NomRef	23
1295	NomRef	23
1296	NomRef	27
1297	NomRef	51
1298	NomRef	21
1299	NomRef	32
1300	NomRef	50
1301	NomRef	165
1302	NomRef	165
1303	NomRef	165
1304	NomRef	165
1305	NomRef	166
1306	NomRef	166
1307	NomRef	32
1308	NomRef	20
1309	NomRef	21
1310	NomRef	21
1311	NomRef	21
1312	NomRef	21
1313	NomRef	21
1314	NomRef	21
1315	NomRef	21
1316	NomRef	21
1317	NomRef	21
1318	NomRef	21
1319	NomRef	8
1320	NomRef	21
1321	NomRef	21
1322	NomRef	9
1323	NomRef	21
1324	NomRef	20
1325	NomRef	21
1326	NomRef	21
1327	NomRef	9
1328	NomRef	21
1329	NomRef	21
1330	NomRef	8
1331	NomRef	18
1332	NomRef	21
1333	NomRef	21
1334	NomRef	21
1335	NomRef	8
1336	NomRef	8
1337	NomRef	8
1338	NomRef	8
1339	NomRef	21
1340	NomRef	100
1341	NomRef	8
1342	NomRef	21
1343	NomRef	79
1344	NomRef	8
1345	NomRef	17
1346	NomRef	17
1347	NomRef	168
1348	NomRef	51
1349	NomRef	33
1350	NomRef	17
1351	NomRef	79
1352	NomRef	21
1353	NomRef	21
1354	NomRef	168
1355	NomRef	8
1356	NomRef	21
1357	NomRef	21
1358	NomRef	21
1359	NomRef	17
1360	NomRef	8
1361	NomRef	8
1362	NomRef	21
1363	NomRef	21
1364	NomRef	169
1365	NomRef	14
1366	NomRef	169
1367	NomRef	170
1368	NomRef	28
1369	NomRef	18
1370	NomRef	21
1371	NomRef	28
1372	NomRef	8
1373	NomRef	21
1374	NomRef	8
1375	NomRef	8
1376	NomRef	21
1377	NomRef	8
1378	NomRef	21
1379	NomRef	21
1380	NomRef	14
1381	NomRef	21
1382	NomRef	21
1383	NomRef	21
1384	NomRef	17
1385	NomRef	8
1386	NomRef	70
1387	NomRef	20
1388	NomRef	79
1389	NomRef	21
1390	NomRef	21
1391	NomRef	28
1392	NomRef	21
1393	NomRef	8
1394	NomRef	8
1395	NomRef	21
1396	NomRef	21
1397	NomRef	28
1398	NomRef	28
1399	NomRef	100
1400	NomRef	21
1401	NomRef	20
1402	NomRef	21
1403	NomRef	21
1404	NomRef	21
1405	NomRef	21
1406	NomRef	21
1407	NomRef	45
1408	NomRef	28
1409	NomRef	21
1410	NomRef	21
1411	NomRef	8
1412	NomRef	21
1413	NomRef	8
1414	NomRef	8
1415	NomRef	14
1416	NomRef	69
1417	NomRef	21
1418	NomRef	32
1419	NomRef	74
1420	NomRef	168
1421	NomRef	71
1422	NomRef	17
1423	NomRef	14
1424	NomRef	20
1425	NomRef	8
1426	NomRef	8
1427	NomRef	74
1428	NomRef	8
1429	NomRef	172
1430	NomRef	8
1431	NomRef	8
1432	NomRef	169
1433	NomRef	7
1434	NomRef	168
1435	NomRef	43
1436	NomRef	17
1437	NomRef	17
1438	NomRef	51
1439	NomRef	23
1440	NomRef	23
1441	NomRef	23
1442	NomRef	23
1443	NomRef	23
1444	NomRef	23
1445	NomRef	23
1446	NomRef	166
1447	NomRef	28
1448	NomRef	166
1449	NomRef	166
1450	NomRef	21
1451	NomRef	21
1452	NomRef	21
1453	NomRef	21
1454	NomRef	100
1455	NomRef	21
1456	NomRef	21
1457	NomRef	21
1458	NomRef	21
1459	NomRef	21
1460	NomRef	21
1461	NomRef	21
1462	NomRef	21
1463	NomRef	21
1464	NomRef	21
1465	NomRef	21
1466	NomRef	21
1467	NomRef	21
1468	NomRef	8
1469	NomRef	21
1470	NomRef	21
1471	NomRef	21
1472	NomRef	21
1473	NomRef	21
1474	NomRef	14
1475	NomRef	21
1476	NomRef	21
1477	NomRef	21
1478	NomRef	21
1479	NomRef	8
1380	NomRef	21
1381	NomRef	21
1382	NomRef	21
1383	NomRef	21
1384	NomRef	21
1385	NomRef	165
1386	NomRef	18
1387	NomRef	172
1388	NomRef	173
1389	NomRef	74
1390	NomRef	17
1391	NomRef	6
1392	NomRef	32
1393	NomRef	8
1394	NomRef	51
1395	NomRef	49
1396	NomRef	51
1397	NomRef	32
1398	NomRef	32
1399	NomRef	20
1400	NomRef	8
1401	NomRef	20
1402	NomRef	9
1403	NomRef	20
1404	NomRef	8
1405	NomRef	8
1406	NomRef	18
1407	NomRef	171
1408	NomRef	8
1409	NomRef	8
1410	NomRef	8
1411	NomRef	8
1412	NomRef	100
1413	NomRef	8
1414	NomRef	14
1415	NomRef	79
1416	NomRef	8
1417	NomRef	17
1418	NomRef	17
1419	NomRef	168
1420	NomRef	51
1421	NomRef	33
1422	NomRef	17
1423	NomRef	79
1424	NomRef	168
1425	NomRef	60
1426	NomRef	8
1427	NomRef	14
1428	NomRef	8
1429	NomRef	8
1430	NomRef	8
1431	NomRef	169
1432	NomRef	14
1433	NomRef	169
1434	NomRef	170
1435	NomRef	28
1436	NomRef	18
1437	NomRef	28
1438	NomRef	28
1439	NomRef	20
1440	NomRef	28
1441	NomRef	8
1442	NomRef	8
1443	NomRef	8
1444	NomRef	14
1445	NomRef	8
1446	NomRef	14
1447	NomRef	14
1448	NomRef	168
1449	NomRef	79
1450	NomRef	17
1451	NomRef	8
1452	NomRef	168
1453	NomRef	70
1454	NomRef	20
1455	NomRef	79
1456	NomRef	28
1457	NomRef	20
1458	NomRef	8
1459	NomRef	79
1460	NomRef	8
1461	NomRef	28
1462	NomRef	28
1463	NomRef	100
1464	NomRef	20
1465	NomRef	45
1466	NomRef	28
1467	NomRef	8
1468	NomRef	8
1469	NomRef	8
1470	NomRef	14
1471	NomRef	69
1472	NomRef	74
1473	NomRef	71
1474	NomRef	172
1475	NomRef	174
1476	NomRef	7
1477	NomRef	168
1478	NomRef	174
1479	NomRef	175
1480	NomRef	17
1385	TaxAccRef	19
1386	TaxAccRef	6
1387	TaxAccRef	176
1388	TaxAccRef	177
1389	TaxAccRef	6
1390	TaxAccRef	6
1391	TaxAccRef	19
1392	TaxAccRef	19
1393	TaxAccRef	19
1394	TaxAccRef	79
1395	TaxAccRef	19
1396	TaxAccRef	19
1397	TaxAccRef	19
1398	TaxAccRef	19
1399	TaxAccRef	19
1400	TaxAccRef	19
1401	TaxAccRef	24
1402	TaxAccRef	19
1403	TaxAccRef	19
1404	TaxAccRef	19
1405	TaxAccRef	19
1406	TaxAccRef	19
1407	TaxAccRef	101
1408	TaxAccRef	19
1409	TaxAccRef	19
1410	TaxAccRef	19
1411	TaxAccRef	19
1412	TaxAccRef	19
1413	TaxAccRef	19
1414	TaxAccRef	24
1415	TaxAccRef	19
1416	TaxAccRef	19
1417	TaxAccRef	19
1418	TaxAccRef	19
1419	TaxAccRef	19
1420	TaxAccRef	19
1421	TaxAccRef	19
1422	TaxAccRef	19
1423	TaxAccRef	19
1424	TaxAccRef	19
1425	TaxAccRef	8
1426	TaxAccRef	19
1427	TaxAccRef	2
1428	TaxAccRef	19
1429	TaxAccRef	19
1430	TaxAccRef	19
1431	TaxAccRef	19
1432	TaxAccRef	19
1433	TaxAccRef	19
1434	TaxAccRef	19
1435	TaxAccRef	19
1436	TaxAccRef	19
1437	TaxAccRef	101
1438	TaxAccRef	21
1439	TaxAccRef	19
1440	TaxAccRef	19
1441	TaxAccRef	19
1442	TaxAccRef	19
1443	TaxAccRef	24
1444	TaxAccRef	24
1445	TaxAccRef	19
1446	TaxAccRef	19
1447	TaxAccRef	19
1448	TaxAccRef	24
1449	TaxAccRef	21
1450	TaxAccRef	19
1451	TaxAccRef	19
1452	TaxAccRef	2
1453	TaxAccRef	19
1454	TaxAccRef	19
1455	TaxAccRef	19
1456	TaxAccRef	19
1457	TaxAccRef	32
1458	TaxAccRef	19
1459	TaxAccRef	21
1460	TaxAccRef	19
1461	TaxAccRef	19
1462	TaxAccRef	19
1463	TaxAccRef	19
1464	TaxAccRef	19
1465	TaxAccRef	19
1466	TaxAccRef	19
1467	TaxAccRef	19
1468	TaxAccRef	19
1469	TaxAccRef	19
1470	TaxAccRef	19
1471	TaxAccRef	19
1472	TaxAccRef	19
1473	TaxAccRef	19
1474	TaxAccRef	19
1475	TaxAccRef	101
1476	TaxAccRef	19
1477	TaxAccRef	19
1478	TaxAccRef	101
1479	TaxAccRef	21
1480	TaxAccRef	8
